ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2024
6_303_3104_4_5,Scope 1,Delivery Vehicles,Vans,Average (up to 3.5 tonnes),,CNG,km,kWh (Net CV),1.23317
6_303_3105_4_5,Scope 1,Delivery Vehicles,Vans,Average (up to 3.5 tonnes),,LPG,km,kWh (Net CV),1.19846
6_303_3106_4_5,Scope 1,Delivery Vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,km,kWh (Net CV),0.99049
6_303_3107_4_5,Scope 1,Delivery Vehicles,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.56797
6_303_3108_4_5,Scope 1,Delivery Vehicles,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,kWh (Net CV),0.00000
6_303_3102_9_5,Scope 1,Delivery Vehicles,Vans,Average (up to 3.5 tonnes),,Diesel,miles,kWh (Net CV),1.59574
6_303_3103_9_5,Scope 1,Delivery Vehicles,Vans,Average (up to 3.5 tonnes),,Petrol,miles,kWh (Net CV),1.53538
6_303_3104_9_5,Scope 1,Delivery Vehicles,Vans,Average (up to 3.5 tonnes),,CNG,miles,kWh (Net CV),1.98459
6_303_3105_9_5,Scope 1,Delivery Vehicles,Vans,Average (up to 3.5 tonnes),,LPG,miles,kWh (Net CV),1.92873
6_303_3106_9_5,Scope 1,Delivery Vehicles,Vans,Average (up to 3.5 tonnes),,Unknown,miles,kWh (Net CV),1.59404
6_303_3107_9_5,Scope 1,Delivery Vehicles,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.91406
6_303_3108_9_5,Scope 1,Delivery Vehicles,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,miles,kWh (Net CV),0.00000
6_304_3109_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,tonne.km,kWh (Net CV),
6_304_3110_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,tonne.km,kWh (Net CV),1.73124
6_304_3111_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,tonne.km,kWh (Net CV),0.93487
6_304_3112_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average Laden,tonne.km,kWh (Net CV),1.99053
6_304_3109_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,kWh (Net CV),1.78508
6_304_3110_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,kWh (Net CV),1.94030
6_304_3111_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,kWh (Net CV),2.09552
6_304_3112_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average Laden,km,kWh (Net CV),1.91857
6_304_3109_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,kWh (Net CV),2.87280
6_304_3110_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,kWh (Net CV),3.12261
6_304_3111_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,kWh (Net CV),3.37242
6_304_3112_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average Laden,miles,kWh (Net CV),3.08764
6_304_3113_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,tonne.km,kWh (Net CV),
6_304_3114_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,tonne.km,kWh (Net CV),1.03179
6_304_3115_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,tonne.km,kWh (Net CV),0.58038
6_304_3116_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average Laden,tonne.km,kWh (Net CV),1.49687
6_304_3113_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,kWh (Net CV),2.13812
6_304_3114_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,kWh (Net CV),2.44357
6_304_3115_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,kWh (Net CV),2.74902
6_304_3116_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average Laden,km,kWh (Net CV),2.33972
6_304_3113_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,kWh (Net CV),3.44098
6_304_3114_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,kWh (Net CV),3.93254
6_304_3115_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,kWh (Net CV),4.42411
6_304_3116_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average Laden,miles,kWh (Net CV),3.76541
6_304_3117_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>17 tonnes),,0% Laden,tonne.km,kWh (Net CV),
6_304_3118_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>17 tonnes),,50% Laden,tonne.km,kWh (Net CV),0.78975
6_304_3119_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>17 tonnes),,100% Laden,tonne.km,kWh (Net CV),0.46595
6_304_3120_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>17 tonnes),,Average Laden,tonne.km,kWh (Net CV),0.60475
6_304_3117_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>17 tonnes),,0% Laden,km,kWh (Net CV),2.94175
6_304_3118_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>17 tonnes),,50% Laden,km,kWh (Net CV),3.58750
6_304_3119_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>17 tonnes),,100% Laden,km,kWh (Net CV),4.23325
6_304_3120_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>17 tonnes),,Average Laden,km,kWh (Net CV),3.84574
6_304_3117_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>17 tonnes),,0% Laden,miles,kWh (Net CV),4.73428
6_304_3118_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>17 tonnes),,50% Laden,miles,kWh (Net CV),5.77351
6_304_3119_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>17 tonnes),,100% Laden,miles,kWh (Net CV),6.81275
6_304_3120_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Rigid (>17 tonnes),,Average Laden,miles,kWh (Net CV),6.18913
6_304_3121_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),All rigids,,0% Laden,tonne.km,kWh (Net CV),
6_304_3122_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),All rigids,,50% Laden,tonne.km,kWh (Net CV),0.84212
6_304_3123_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),All rigids,,100% Laden,tonne.km,kWh (Net CV),0.49181
6_304_3124_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),All rigids,,Average Laden,tonne.km,kWh (Net CV),0.70133
6_304_3121_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),All rigids,,0% Laden,km,kWh (Net CV),2.59733
6_304_3122_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),All rigids,,50% Laden,km,kWh (Net CV),3.09708
6_304_3123_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),All rigids,,100% Laden,km,kWh (Net CV),3.59682
6_304_3124_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),All rigids,,Average Laden,km,kWh (Net CV),3.25386
6_304_3121_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),All rigids,,0% Laden,miles,kWh (Net CV),4.18000
6_304_3122_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),All rigids,,50% Laden,miles,kWh (Net CV),4.98426
6_304_3123_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),All rigids,,100% Laden,miles,kWh (Net CV),5.78852
6_304_3124_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),All rigids,,Average Laden,miles,kWh (Net CV),5.23657
6_304_3125_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,tonne.km,kWh (Net CV),
6_304_3126_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,tonne.km,kWh (Net CV),0.44214
6_304_3127_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,tonne.km,kWh (Net CV),0.26528
6_304_3128_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,Average Laden,tonne.km,kWh (Net CV),0.44214
6_304_3125_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,kWh (Net CV),2.40091
6_304_3126_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,kWh (Net CV),3.00114
6_304_3127_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,kWh (Net CV),3.60137
6_304_3128_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,Average Laden,km,kWh (Net CV),3.00114
6_304_3125_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,0% Laden,miles,kWh (Net CV),3.86389
6_304_3126_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,50% Laden,miles,kWh (Net CV),4.82986
6_304_3127_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,100% Laden,miles,kWh (Net CV),5.79584
6_304_3128_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>3.5 - 33t),,Average Laden,miles,kWh (Net CV),4.82986
6_304_3129_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,0% Laden,tonne.km,kWh (Net CV),
6_304_3130_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,tonne.km,kWh (Net CV),0.36328
6_304_3131_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,tonne.km,kWh (Net CV),0.22705
6_304_3132_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,Average Laden,tonne.km,kWh (Net CV),0.29116
6_304_3129_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,0% Laden,km,kWh (Net CV),2.45709
6_304_3130_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,km,kWh (Net CV),3.27612
6_304_3131_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,km,kWh (Net CV),4.09515
6_304_3132_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,Average Laden,km,kWh (Net CV),3.57097
6_304_3129_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,0% Laden,miles,kWh (Net CV),3.95431
6_304_3130_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,miles,kWh (Net CV),5.27241
6_304_3131_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,miles,kWh (Net CV),6.59051
6_304_3132_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),Articulated (>33t),,Average Laden,miles,kWh (Net CV),5.74693
6_304_3133_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),All artics,,0% Laden,tonne.km,kWh (Net CV),
6_304_3134_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),All artics,,50% Laden,tonne.km,kWh (Net CV),0.36531
6_304_3135_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),All artics,,100% Laden,tonne.km,kWh (Net CV),0.22803
6_304_3136_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),All artics,,Average Laden,tonne.km,kWh (Net CV),0.29505
6_304_3133_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),All artics,,0% Laden,km,kWh (Net CV),2.45453
6_304_3134_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),All artics,,50% Laden,km,kWh (Net CV),3.26357
6_304_3135_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),All artics,,100% Laden,km,kWh (Net CV),4.07262
6_304_3136_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),All artics,,Average Laden,km,kWh (Net CV),3.54497
6_304_3133_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),All artics,,0% Laden,miles,kWh (Net CV),3.95018
6_304_3134_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),All artics,,50% Laden,miles,kWh (Net CV),5.25221
6_304_3135_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),All artics,,100% Laden,miles,kWh (Net CV),6.55424
6_304_3136_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),All artics,,Average Laden,miles,kWh (Net CV),5.70507
6_304_3137_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),All HGVs,,0% Laden,tonne.km,kWh (Net CV),
6_304_3138_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),All HGVs,,50% Laden,tonne.km,kWh (Net CV),0.46729
6_304_3139_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),All HGVs,,100% Laden,tonne.km,kWh (Net CV),0.28445
6_304_3140_14_5,Scope 1,Delivery Vehicles,HGV (all diesel),All HGVs,,Average Laden,tonne.km,kWh (Net CV),0.38194
6_304_3137_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),All HGVs,,0% Laden,km,kWh (Net CV),2.51355
6_304_3138_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),All HGVs,,50% Laden,km,kWh (Net CV),3.19476
6_304_3139_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),All HGVs,,100% Laden,km,kWh (Net CV),3.87596
6_304_3140_4_5,Scope 1,Delivery Vehicles,HGV (all diesel),All HGVs,,Average Laden,km,kWh (Net CV),3.42464
6_304_3137_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),All HGVs,,0% Laden,miles,kWh (Net CV),4.04517
6_304_3138_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),All HGVs,,50% Laden,miles,kWh (Net CV),5.14146
6_304_3139_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),All HGVs,,100% Laden,miles,kWh (Net CV),6.23775
6_304_3140_9_5,Scope 1,Delivery Vehicles,HGV (all diesel),All HGVs,,Average Laden,miles,kWh (Net CV),5.51143
6_306_3109_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,tonne.km,kWh (Net CV),
6_306_3110_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,tonne.km,kWh (Net CV),2.06536
6_306_3111_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,tonne.km,kWh (Net CV),1.11529
6_306_3112_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average Laden,tonne.km,kWh (Net CV),2.37468
6_306_3109_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,kWh (Net CV),2.12958
6_306_3110_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,kWh (Net CV),2.31476
6_306_3111_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,kWh (Net CV),2.49994
6_306_3112_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average Laden,km,kWh (Net CV),2.28884
6_306_3109_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,kWh (Net CV),3.42723
6_306_3110_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,kWh (Net CV),3.72525
6_306_3111_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,kWh (Net CV),4.02327
6_306_3112_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average Laden,miles,kWh (Net CV),3.68353
6_306_3113_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,tonne.km,kWh (Net CV),
6_306_3114_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,tonne.km,kWh (Net CV),1.23091
6_306_3115_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,tonne.km,kWh (Net CV),0.69239
6_306_3116_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average Laden,tonne.km,kWh (Net CV),1.78575
6_306_3113_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,kWh (Net CV),2.55076
6_306_3114_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,kWh (Net CV),2.91516
6_306_3115_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,kWh (Net CV),3.27955
6_306_3116_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average Laden,km,kWh (Net CV),2.79126
6_306_3113_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,kWh (Net CV),4.10506
6_306_3114_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,kWh (Net CV),4.69149
6_306_3115_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,kWh (Net CV),5.27793
6_306_3116_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average Laden,miles,kWh (Net CV),4.49210
6_306_3117_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,tonne.km,kWh (Net CV),
6_306_3118_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>17 tonnes),,50% Laden,tonne.km,kWh (Net CV),0.94216
6_306_3119_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>17 tonnes),,100% Laden,tonne.km,kWh (Net CV),0.55588
6_306_3120_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>17 tonnes),,Average Laden,tonne.km,kWh (Net CV),0.72146
6_306_3117_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,km,kWh (Net CV),3.50948
6_306_3118_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>17 tonnes),,50% Laden,km,kWh (Net CV),4.27985
6_306_3119_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>17 tonnes),,100% Laden,km,kWh (Net CV),5.05023
6_306_3120_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>17 tonnes),,Average Laden,km,kWh (Net CV),4.58794
6_306_3117_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,miles,kWh (Net CV),5.64796
6_306_3118_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>17 tonnes),,50% Laden,miles,kWh (Net CV),6.88776
6_306_3119_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>17 tonnes),,100% Laden,miles,kWh (Net CV),8.12755
6_306_3120_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Rigid (>17 tonnes),,Average Laden,miles,kWh (Net CV),7.38358
6_306_3121_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),All rigids,,0% Laden,tonne.km,kWh (Net CV),
6_306_3122_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),All rigids,,50% Laden,tonne.km,kWh (Net CV),1.00464
6_306_3123_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),All rigids,,100% Laden,tonne.km,kWh (Net CV),0.58673
6_306_3124_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),All rigids,,Average Laden,tonne.km,kWh (Net CV),0.83668
6_306_3121_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),All rigids,,0% Laden,km,kWh (Net CV),3.09860
6_306_3122_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),All rigids,,50% Laden,km,kWh (Net CV),3.69479
6_306_3123_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),All rigids,,100% Laden,km,kWh (Net CV),4.29097
6_306_3124_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),All rigids,,Average Laden,km,kWh (Net CV),3.88182
6_306_3121_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),All rigids,,0% Laden,miles,kWh (Net CV),4.98671
6_306_3122_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),All rigids,,50% Laden,miles,kWh (Net CV),5.94618
6_306_3123_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),All rigids,,100% Laden,miles,kWh (Net CV),6.90565
6_306_3124_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),All rigids,,Average Laden,miles,kWh (Net CV),6.24719
6_306_3125_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,tonne.km,kWh (Net CV),
6_306_3126_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,tonne.km,kWh (Net CV),0.51275
6_306_3127_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,tonne.km,kWh (Net CV),0.30765
6_306_3128_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average Laden,tonne.km,kWh (Net CV),0.51275
6_306_3125_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,km,kWh (Net CV),2.78433
6_306_3126_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,km,kWh (Net CV),3.48041
6_306_3127_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,km,kWh (Net CV),4.17649
6_306_3128_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average Laden,km,kWh (Net CV),3.48041
6_306_3125_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,0% Laden,miles,kWh (Net CV),4.48094
6_306_3126_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,50% Laden,miles,kWh (Net CV),5.60118
6_306_3127_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,100% Laden,miles,kWh (Net CV),6.72141
6_306_3128_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),,Average Laden,miles,kWh (Net CV),5.60118
6_306_3129_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,tonne.km,kWh (Net CV),
6_306_3130_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,tonne.km,kWh (Net CV),0.42129
6_306_3131_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,tonne.km,kWh (Net CV),0.26331
6_306_3132_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>33t),,Average Laden,tonne.km,kWh (Net CV),0.33765
6_306_3129_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,km,kWh (Net CV),2.84948
6_306_3130_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,km,kWh (Net CV),3.79931
6_306_3131_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,km,kWh (Net CV),4.74914
6_306_3132_4_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>33t),,Average Laden,km,kWh (Net CV),4.14125
6_306_3129_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>33t),,0% Laden,miles,kWh (Net CV),4.58580
6_306_3130_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>33t),,50% Laden,miles,kWh (Net CV),6.11440
6_306_3131_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>33t),,100% Laden,miles,kWh (Net CV),7.64300
6_306_3132_9_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),Articulated (>33t),,Average Laden,miles,kWh (Net CV),6.66469
6_306_3133_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),All artics,,0% Laden,tonne.km,kWh (Net CV),
6_306_3134_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),All artics,,50% Laden,tonne.km,kWh (Net CV),0.42365
6_306_3135_14_5,Scope 1,Delivery Vehicles,HGV refrigerated (all diesel),All artics,,100% Laden,tonne.km,kWh (Net CV),0.26445
